Date,Open,High,Low,Close,Adj Close,Volume,flag_missing_value,flag_zero_volume,log_return,flag_outlier_return
2012-12-28,1418.0999755859375,1418.0999755859375,1401.5799560546875,1402.4300537109375,1402.4300537109375,2426680000,False,False,-0.011111445674961485,False
2012-12-31,1402.4300537109375,1426.739990234375,1398.1099853515625,1426.18994140625,1426.18994140625,3204330000,False,False,0.01680002726988578,False
2013-01-02,1426.18994140625,1462.4300537109375,1426.18994140625,1462.4200439453125,1462.4200439453125,4202600000,False,False,0.025086115958697298,False
2013-01-03,1462.4200439453125,1465.469970703125,1455.530029296875,1459.3699951171875,1459.3699951171875,3829730000,False,False,-0.002087795423524574,False
2013-01-04,1459.3699951171875,1467.93994140625,1458.989990234375,1466.469970703125,1466.469970703125,3424290000,False,False,0.0048532999789810665,False
2013-01-07,1466.469970703125,1466.469970703125,1456.6199951171875,1461.8900146484375,1461.8900146484375,3304970000,False,False,-0.003128003259122683,False
2013-01-08,1461.8900146484375,1461.8900146484375,1451.6400146484375,1457.1500244140625,1457.1500244140625,3601600000,False,False,-0.0032476391807331087,False
2013-01-09,1457.1500244140625,1464.72998046875,1457.1500244140625,1461.02001953125,1461.02001953125,3674390000,False,False,0.00265234535868163,False
2013-01-10,1461.02001953125,1472.300048828125,1461.02001953125,1472.1199951171875,1472.1199951171875,4081840000,False,False,0.00756870010921085,False
2013-01-11,1472.1199951171875,1472.75,1467.5799560546875,1472.050048828125,1472.050048828125,3340650000,False,False,-4.751511497752233e-05,False
2013-01-14,1472.050048828125,1472.050048828125,1465.68994140625,1470.6800537109375,1470.6800537109375,3003010000,False,False,-0.0009311049049197806,False
2013-01-15,1470.6700439453125,1473.31005859375,1463.760009765625,1472.3399658203125,1472.3399658203125,3135350000,False,False,0.001128033295304306,False
2013-01-16,1472.3299560546875,1473.9599609375,1467.5999755859375,1472.6300048828125,1472.6300048828125,3384080000,False,False,0.0001969725099562613,False
2013-01-17,1472.6300048828125,1485.1600341796875,1472.6300048828125,1480.93994140625,1480.93994140625,3706710000,False,False,0.0056270605413545815,False
2013-01-18,1480.949951171875,1485.97998046875,1475.81005859375,1485.97998046875,1485.97998046875,3795740000,False,False,0.003397492378151099,False
2013-01-22,1485.97998046875,1492.56005859375,1481.1600341796875,1492.56005859375,1492.56005859375,3570950000,False,False,0.00441833162771152,False
2013-01-23,1492.56005859375,1496.1300048828125,1489.9000244140625,1494.81005859375,1494.81005859375,3552010000,False,False,0.001506341924293118,False
2013-01-24,1494.81005859375,1502.27001953125,1489.4599609375,1494.8199462890625,1494.8199462890625,3699430000,False,False,6.61466154430249e-06,False
2013-01-25,1494.8199462890625,1503.260009765625,1494.8199462890625,1502.9599609375,1502.9599609375,3476290000,False,False,0.005430708661868184,False
2013-01-28,1502.9599609375,1503.22998046875,1496.3299560546875,1500.1800537109375,1500.1800537109375,3388540000,False,False,-0.0018513342747921247,False
2013-01-29,1500.1800537109375,1509.3499755859375,1498.0899658203125,1507.8399658203125,1507.8399658203125,3949640000,False,False,0.005093003781205059,False
2013-01-30,1507.8399658203125,1509.93994140625,1500.1099853515625,1501.9599609375,1501.9599609375,3726810000,False,False,-0.003907244671751714,False
2013-01-31,1501.9599609375,1504.18994140625,1496.760009765625,1498.1099853515625,1498.1099853515625,3999880000,False,False,-0.002566591958392015,False
2013-02-01,1498.1099853515625,1514.4100341796875,1498.1099853515625,1513.1700439453125,1513.1700439453125,3836320000,False,False,0.010002513224009682,False
2013-02-04,1513.1700439453125,1513.1700439453125,1495.02001953125,1495.7099609375,1495.7099609375,3390000000,False,False,-0.0116058327096515,False
2013-02-05,1495.7099609375,1514.9599609375,1495.7099609375,1511.2900390625,1511.2900390625,3618360000,False,False,0.010362632222059643,False
2013-02-06,1511.2900390625,1512.530029296875,1504.7099609375,1512.1199951171875,1512.1199951171875,3611570000,False,False,0.0005490198591339299,False
2013-02-07,1512.1199951171875,1512.9000244140625,1498.489990234375,1509.3900146484375,1509.3900146484375,3614580000,False,False,-0.001807031055856767,False
2013-02-08,1509.3900146484375,1518.31005859375,1509.3900146484375,1517.9300537109375,1517.9300537109375,2986150000,False,False,0.0056419945850431485,False
2013-02-11,1517.9300537109375,1518.31005859375,1513.6099853515625,1517.010009765625,1517.010009765625,2684100000,False,False,-0.0006063012476382776,False
2013-02-12,1517.010009765625,1522.2900390625,1515.6099853515625,1519.4300537109375,1519.4300537109375,3414370000,False,False,0.0015940011376042063,False
2013-02-13,1519.4300537109375,1524.68994140625,1515.9300537109375,1520.3299560546875,1520.3299560546875,3385880000,False,False,0.0005920877747906565,False
2013-02-14,1520.3299560546875,1523.1400146484375,1514.02001953125,1521.3800048828125,1521.3800048828125,3759740000,False,False,0.000690433265053607,False
2013-02-15,1521.3800048828125,1524.239990234375,1514.1400146484375,1519.7900390625,1519.7900390625,3838510000,False,False,-0.001045627796013619,False
2013-02-19,1519.7900390625,1530.93994140625,1519.7900390625,1530.93994140625,1530.93994140625,3748910000,False,False,0.007309694441361245,False
2013-02-20,1530.93994140625,1530.93994140625,1511.4100341796875,1511.949951171875,1511.949951171875,4240570000,False,False,-0.012481711430005843,False
2013-02-21,1511.949951171875,1511.949951171875,1497.2900390625,1502.4200439453125,1502.4200439453125,4274600000,False,False,-0.00632300546566533,False
2013-02-22,1502.4200439453125,1515.6400146484375,1502.4200439453125,1515.5999755859375,1515.5999755859375,3419320000,False,False,0.008734213386774423,False
2013-02-25,1515.5999755859375,1525.8399658203125,1487.8499755859375,1487.8499755859375,1487.8499755859375,4011050000,False,False,-0.01847927558477439,False
2013-02-26,1487.8499755859375,1498.989990234375,1485.010009765625,1496.93994140625,1496.93994140625,3975280000,False,False,0.006090876862567387,False
2013-02-27,1496.93994140625,1520.0799560546875,1494.8800048828125,1515.989990234375,1515.989990234375,3551850000,False,False,0.012645699119019574,False
2013-02-28,1515.989990234375,1525.3399658203125,1514.4599609375,1514.6800537109375,1514.6800537109375,3912320000,False,False,-0.0008644534614572404,False
2013-03-01,1514.6800537109375,1519.989990234375,1501.47998046875,1518.199951171875,1518.199951171875,3695610000,False,False,0.002321159449526721,False
2013-03-04,1518.199951171875,1525.27001953125,1512.2900390625,1525.199951171875,1525.199951171875,3414430000,False,False,0.004600126548349631,False
2013-03-05,1525.199951171875,1543.469970703125,1525.199951171875,1539.7900390625,1539.7900390625,3610690000,False,False,0.009520551872499975,False
2013-03-06,1539.7900390625,1545.25,1538.1099853515625,1541.4599609375,1541.4599609375,3676890000,False,False,0.0010839250554146814,False
2013-03-07,1541.4599609375,1545.780029296875,1541.4599609375,1544.260009765625,1544.260009765625,3634710000,False,False,0.0018148436172064244,False
2013-03-08,1544.260009765625,1552.47998046875,1542.93994140625,1551.1800537109375,1551.1800537109375,3652260000,False,False,0.00447112871295497,False
2013-03-11,1551.1500244140625,1556.27001953125,1547.3599853515625,1556.219970703125,1556.219970703125,3091080000,False,False,0.0032438188658736856,False
2013-03-12,1556.219970703125,1556.77001953125,1548.239990234375,1552.47998046875,1552.47998046875,3274910000,False,False,-0.002406145396801988,False
2013-03-13,1552.47998046875,1556.3900146484375,1548.25,1554.52001953125,1554.52001953125,3073830000,False,False,0.0013131891571707575,False
2013-03-14,1554.52001953125,1563.3199462890625,1554.52001953125,1563.22998046875,1563.22998046875,3459260000,False,False,0.005587352158971998,False
2013-03-15,1563.2099609375,1563.6199951171875,1555.739990234375,1560.699951171875,1560.699951171875,5175850000,False,False,-0.0016197737499887566,False
2013-03-18,1560.699951171875,1560.699951171875,1545.1300048828125,1552.0999755859375,1552.0999755859375,3164560000,False,False,-0.005525570335024047,False
2013-03-19,1552.0999755859375,1557.25,1538.5699462890625,1548.3399658203125,1548.3399658203125,3796210000,False,False,-0.0024254697268762293,False
2013-03-20,1548.3399658203125,1561.56005859375,1548.3399658203125,1558.7099609375,1558.7099609375,3349090000,False,False,0.006675163815817943,False
2013-03-21,1558.7099609375,1558.7099609375,1543.550048828125,1545.800048828125,1545.800048828125,3243270000,False,False,-0.008316923756005078,False
2013-03-22,1545.9000244140625,1557.739990234375,1545.9000244140625,1556.8900146484375,1556.8900146484375,2948380000,False,False,0.007148643803299891,False
2013-03-25,1556.8900146484375,1564.9100341796875,1546.219970703125,1551.68994140625,1551.68994140625,3178170000,False,False,-0.003345629300947282,False
2013-03-26,1551.68994140625,1563.949951171875,1551.68994140625,1563.77001953125,1563.77001953125,2869260000,False,False,0.007754963194634991,False
2013-03-27,1563.75,1564.0699462890625,1551.9000244140625,1562.8499755859375,1562.8499755859375,2914210000,False,False,-0.0005885230525645966,False
2013-03-28,1562.8599853515625,1570.280029296875,1561.0799560546875,1569.18994140625,1569.18994140625,3304440000,False,False,0.004048463396191122,False
2013-04-01,1569.1800537109375,1570.5699462890625,1558.469970703125,1562.1700439453125,1562.1700439453125,2753110000,False,False,-0.004483616865356026,False
2013-04-02,1562.1700439453125,1573.6600341796875,1562.1700439453125,1570.25,1570.25,3312160000,False,False,0.005158933898853431,False
2013-04-03,1570.25,1571.469970703125,1549.800048828125,1553.68994140625,1553.68994140625,4060610000,False,False,-0.010602133218841155,False
2013-04-04,1553.68994140625,1562.5999755859375,1552.52001953125,1559.97998046875,1559.97998046875,3350670000,False,False,0.004040279012737101,False
2013-04-05,1559.97998046875,1559.97998046875,1539.5,1553.280029296875,1553.280029296875,3515410000,False,False,-0.004304145168907639,False
2013-04-08,1553.260009765625,1563.0699462890625,1548.6300048828125,1563.0699462890625,1563.0699462890625,2887120000,False,False,0.006282958765270947,False
2013-04-09,1563.1099853515625,1573.8900146484375,1560.9200439453125,1568.6099853515625,1568.6099853515625,3252780000,False,False,0.003538065806577469,False
2013-04-10,1568.6099853515625,1589.0699462890625,1568.6099853515625,1587.72998046875,1587.72998046875,3453350000,False,False,0.012115443329548888,False
2013-04-11,1587.72998046875,1597.3499755859375,1586.1700439453125,1593.3699951171875,1593.3699951171875,3393950000,False,False,0.0035459561795765683,False
2013-04-12,1593.300048828125,1593.300048828125,1579.969970703125,1588.8499755859375,1588.8499755859375,3206290000,False,False,-0.0028407983185492532,False
2013-04-15,1588.8399658203125,1588.8399658203125,1552.280029296875,1552.3599853515625,1552.3599853515625,4660130000,False,False,-0.02323412455036433,False
2013-04-16,1552.3599853515625,1575.3499755859375,1552.3599853515625,1574.5699462890625,1574.5699462890625,3654700000,False,False,0.014205840828064486,False
2013-04-17,1574.5699462890625,1574.5699462890625,1543.68994140625,1552.010009765625,1552.010009765625,4250310000,False,False,-0.014431313685984552,False
2013-04-18,1552.030029296875,1554.3800048828125,1536.030029296875,1541.6099853515625,1541.6099853515625,3890800000,False,False,-0.0067235559695443025,False
2013-04-19,1541.6099853515625,1555.8900146484375,1539.4000244140625,1555.25,1555.25,3569870000,False,False,0.008808989051054724,False
2013-04-22,1555.25,1565.550048828125,1548.18994140625,1562.5,1562.5,2979880000,False,False,0.004650798215427389,False
2013-04-23,1562.5,1579.5799560546875,1562.5,1578.780029296875,1578.780029296875,3565150000,False,False,0.01036531280555277,False
2013-04-24,1578.780029296875,1583.0,1575.800048828125,1578.7900390625,1578.7900390625,3598240000,False,False,6.340170072840042e-06,False
2013-04-25,1578.9300537109375,1592.6400146484375,1578.9300537109375,1585.1600341796875,1585.1600341796875,3908580000,False,False,0.004026614564991384,False
2013-04-26,1585.1600341796875,1585.780029296875,1577.56005859375,1582.239990234375,1582.239990234375,3198620000,False,False,-0.0018438118015177635,False
2013-04-29,1582.3399658203125,1596.6500244140625,1582.3399658203125,1593.6099853515625,1593.6099853515625,2891200000,False,False,0.00716031536940742,False
2013-04-30,1593.5799560546875,1597.5699462890625,1586.5,1597.5699462890625,1597.5699462890625,3745070000,False,False,0.00248181741858196,False
2013-05-01,1597.550048828125,1597.550048828125,1581.280029296875,1582.699951171875,1582.699951171875,3530320000,False,False,-0.009351472649564404,False
2013-05-02,1582.77001953125,1598.5999755859375,1582.77001953125,1597.5899658203125,1597.5899658203125,3366950000,False,False,0.009364003810320709,False
2013-05-03,1597.5999755859375,1618.4599609375,1597.5999755859375,1614.4200439453125,1614.4200439453125,3603910000,False,False,0.01047956394817034,False
2013-05-06,1614.4000244140625,1619.77001953125,1614.2099609375,1617.5,1617.5,3062240000,False,False,0.001905961128483939,False
2013-05-07,1617.550048828125,1626.030029296875,1616.6400146484375,1625.9599609375,1625.9599609375,3309580000,False,False,0.005216639159837863,False
2013-05-08,1625.949951171875,1632.780029296875,1622.699951171875,1632.68994140625,1632.68994140625,3554700000,False,False,0.004130538866696586,False
2013-05-09,1632.68994140625,1635.010009765625,1623.0899658203125,1626.6700439453125,1626.6700439453125,3457400000,False,False,-0.00369391802877331,False
2013-05-10,1626.68994140625,1633.699951171875,1623.7099609375,1633.699951171875,1633.699951171875,3086470000,False,False,0.004312343771584845,False
2013-05-13,1632.0999755859375,1636.0,1626.739990234375,1633.77001953125,1633.77001953125,2910600000,False,False,4.288844886953105e-05,False
2013-05-14,1633.75,1651.0999755859375,1633.75,1650.3399658203125,1650.3399658203125,3457790000,False,False,0.010091066969150287,False
2013-05-15,1649.1300048828125,1661.489990234375,1646.6800537109375,1658.780029296875,1658.780029296875,3657440000,False,False,0.005101103490210887,False
2013-05-16,1658.0699462890625,1660.510009765625,1648.5999755859375,1650.469970703125,1650.469970703125,3513130000,False,False,-0.005022331985410747,False
2013-05-17,1652.449951171875,1667.469970703125,1652.449951171875,1667.469970703125,1667.469970703125,3440710000,False,False,0.010247411986562578,False
2013-05-20,1665.7099609375,1672.8399658203125,1663.52001953125,1666.2900390625,1666.2900390625,3275080000,False,False,-0.0007078684047072334,False
2013-05-21,1666.199951171875,1674.9300537109375,1662.6700439453125,1669.1600341796875,1669.1600341796875,3513560000,False,False,0.001720904683002348,False
2013-05-22,1669.3900146484375,1687.1800537109375,1648.8599853515625,1655.3499755859375,1655.3499755859375,4361020000,False,False,-0.008308074265778554,False
2013-05-23,1651.6199951171875,1655.5,1635.530029296875,1650.510009765625,1650.510009765625,3945510000,False,False,-0.0029281151046060853,False
2013-05-24,1646.6700439453125,1649.780029296875,1636.8800048828125,1649.5999755859375,1649.5999755859375,2758080000,False,False,-0.0005515174989888943,False
2013-05-28,1652.6300048828125,1674.2099609375,1652.6300048828125,1660.06005859375,1660.06005859375,3457400000,False,False,0.006320962109160131,False
2013-05-29,1656.5699462890625,1656.5699462890625,1640.050048828125,1648.3599853515625,1648.3599853515625,3587140000,False,False,-0.007072936243165862,False
2013-05-30,1649.1400146484375,1661.9100341796875,1648.6099853515625,1654.4100341796875,1654.4100341796875,3498620000,False,False,0.003663625114313425,False
2013-05-31,1652.1300048828125,1658.989990234375,1630.739990234375,1630.739990234375,1630.739990234375,4099600000,False,False,-0.014410576921857085,False
2013-06-03,1631.7099609375,1640.4200439453125,1622.719970703125,1640.4200439453125,1640.4200439453125,3952070000,False,False,0.005918439859741687,False
2013-06-04,1640.72998046875,1646.530029296875,1623.6199951171875,1631.3800048828125,1631.3800048828125,3653840000,False,False,-0.005526048005605536,False
2013-06-05,1629.050048828125,1629.31005859375,1607.0899658203125,1608.9000244140625,1608.9000244140625,3632350000,False,False,-0.013875554543922225,False
2013-06-06,1609.2900390625,1622.56005859375,1598.22998046875,1622.56005859375,1622.56005859375,3547380000,False,False,0.008454454144230643,False
2013-06-07,1625.27001953125,1644.4000244140625,1625.27001953125,1643.3800048828125,1643.3800048828125,3371990000,False,False,0.01274991452694569,False
2013-06-10,1644.6700439453125,1648.68994140625,1639.260009765625,1642.81005859375,1642.81005859375,2978730000,False,False,-0.0003468736036370341,False
2013-06-11,1638.6400146484375,1640.1300048828125,1622.9200439453125,1626.1300048828125,1626.1300048828125,3435710000,False,False,-0.01020526418482108,False
2013-06-12,1629.93994140625,1637.7099609375,1610.9200439453125,1612.52001953125,1612.52001953125,3202550000,False,False,-0.008404776908050976,False
2013-06-13,1612.1500244140625,1639.25,1608.0699462890625,1636.3599853515625,1636.3599853515625,3378620000,False,False,0.014676069097359318,False
2013-06-14,1635.52001953125,1640.800048828125,1623.9599609375,1626.72998046875,1626.72998046875,2939400000,False,False,-0.005902401062457968,False
2013-06-17,1630.6400146484375,1646.5,1630.3399658203125,1639.0400390625,1639.0400390625,3137080000,False,False,0.007538875562714677,False
2013-06-18,1639.77001953125,1654.18994140625,1639.77001953125,1651.81005859375,1651.81005859375,3120980000,False,False,0.0077609634287832945,False
2013-06-19,1651.8299560546875,1652.449951171875,1628.9100341796875,1628.9300537109375,1628.9300537109375,3545060000,False,False,-0.013948301328481997,False
2013-06-20,1624.6199951171875,1624.6199951171875,1584.3199462890625,1588.18994140625,1588.18994140625,4858850000,False,False,-0.02532842439229829,False
2013-06-21,1588.6199951171875,1599.18994140625,1577.699951171875,1592.4300537109375,1592.4300537109375,5797280000,False,False,0.002666219053525561,False
2013-06-24,1588.77001953125,1588.77001953125,1560.3299560546875,1573.0899658203125,1573.0899658203125,4733660000,False,False,-0.01221936895962692,False
2013-06-25,1577.52001953125,1593.7900390625,1577.0899658203125,1588.030029296875,1588.030029296875,3761170000,False,False,0.009452456559302368,False
2013-06-26,1592.27001953125,1606.8299560546875,1592.27001953125,1603.260009765625,1603.260009765625,3558340000,False,False,0.009544789666190033,False
2013-06-27,1606.43994140625,1620.0699462890625,1606.43994140625,1613.199951171875,1613.199951171875,3364540000,False,False,0.006180691300296602,False
2013-06-28,1611.1199951171875,1615.93994140625,1601.06005859375,1606.280029296875,1606.280029296875,4977190000,False,False,-0.004298788980467904,False
2013-07-01,1609.780029296875,1626.6099853515625,1609.780029296875,1614.9599609375,1614.9599609375,3104690000,False,False,0.005389199609389811,False
2013-07-02,1614.2900390625,1624.260009765625,1606.77001953125,1614.0799560546875,1614.0799560546875,3317130000,False,False,-0.0005450566900508968,False
2013-07-03,1611.47998046875,1618.969970703125,1604.5699462890625,1615.4100341796875,1615.4100341796875,1966050000,False,False,0.0008237078945754475,False
2013-07-05,1618.6500244140625,1632.0699462890625,1614.7099609375,1631.8900146484375,1631.8900146484375,2634140000,False,False,0.010150045703225963,False
2013-07-08,1634.199951171875,1644.6800537109375,1634.199951171875,1640.4599609375,1640.4599609375,3514590000,False,False,0.00523780521383603,False
2013-07-09,1642.8900146484375,1654.1800537109375,1642.8900146484375,1652.3199462890625,1652.3199462890625,3155360000,False,False,0.007203661934863007,False
2013-07-10,1651.56005859375,1657.9200439453125,1647.6600341796875,1652.6199951171875,1652.6199951171875,3011010000,False,False,0.00018157596462801376,False
2013-07-11,1657.4100341796875,1676.6300048828125,1657.4100341796875,1675.02001953125,1675.02001953125,3446340000,False,False,0.013463212765353812,False
2013-07-12,1675.260009765625,1680.18994140625,1672.3299560546875,1680.18994140625,1680.18994140625,3039070000,False,False,0.0030817302206288433,False
2013-07-15,1679.5899658203125,1684.510009765625,1677.8900146484375,1682.5,1682.5,2623200000,False,False,0.0013739351515561534,False
2013-07-16,1682.699951171875,1683.72998046875,1671.8399658203125,1676.260009765625,1676.260009765625,3081710000,False,False,-0.0037156554177069927,False
2013-07-17,1677.9100341796875,1684.75,1677.9100341796875,1680.9100341796875,1680.9100341796875,3153440000,False,False,0.0027702066483981415,False
2013-07-18,1681.050048828125,1693.1199951171875,1681.050048828125,1689.3699951171875,1689.3699951171875,3452370000,False,False,0.0050203417120067255,False
2013-07-19,1686.1500244140625,1692.0899658203125,1684.0799560546875,1692.0899658203125,1692.0899658203125,3302580000,False,False,0.0016087555796456545,False
2013-07-22,1694.4100341796875,1697.6099853515625,1690.6700439453125,1695.530029296875,1695.530029296875,2779130000,False,False,0.0020309625424268186,False
2013-07-23,1696.6300048828125,1698.780029296875,1691.1300048828125,1692.3900146484375,1692.3900146484375,3096180000,False,False,-0.0018536538683364202,False
2013-07-24,1696.06005859375,1698.3800048828125,1682.5699462890625,1685.93994140625,1685.93994140625,3336120000,False,False,-0.0038185027297184216,False
2013-07-25,1685.2099609375,1690.93994140625,1680.0699462890625,1690.25,1690.25,3322500000,False,False,0.002553209985188819,False
2013-07-26,1687.31005859375,1691.8499755859375,1676.030029296875,1691.6500244140625,1691.6500244140625,2762770000,False,False,0.0008279514379092263,False
2013-07-29,1690.3199462890625,1690.9200439453125,1681.8599853515625,1685.3299560546875,1685.3299560546875,2840520000,False,False,-0.0037430341753677174,False
2013-07-30,1687.9200439453125,1693.18994140625,1682.4200439453125,1685.9599609375,1685.9599609375,3320530000,False,False,0.00037374708533409457,False
2013-07-31,1687.760009765625,1698.4300537109375,1684.93994140625,1685.72998046875,1685.72998046875,3847390000,False,False,-0.0001364185159984208,False
2013-08-01,1689.4200439453125,1707.8499755859375,1689.4200439453125,1706.8699951171875,1706.8699951171875,3775170000,False,False,0.012462588230416578,False
2013-08-02,1706.0999755859375,1709.6700439453125,1700.6800537109375,1709.6700439453125,1709.6700439453125,3136630000,False,False,0.0016391140879470276,False
2013-08-05,1708.010009765625,1709.239990234375,1703.550048828125,1707.1400146484375,1707.1400146484375,2529300000,False,False,-0.0014809308775636419,False
2013-08-06,1705.7900390625,1705.7900390625,1693.2900390625,1697.3699951171875,1697.3699951171875,3141210000,False,False,-0.00573947283055402,False
2013-08-07,1695.300048828125,1695.300048828125,1684.9100341796875,1690.9100341796875,1690.9100341796875,3010230000,False,False,-0.0038131256619417632,False
2013-08-08,1693.3499755859375,1700.1800537109375,1688.3800048828125,1697.47998046875,1697.47998046875,3271660000,False,False,0.0038779210740465357,False
2013-08-09,1696.0999755859375,1699.4200439453125,1686.02001953125,1691.4200439453125,1691.4200439453125,2957670000,False,False,-0.0035763480414268737,False
2013-08-12,1688.3699951171875,1691.489990234375,1683.3499755859375,1689.469970703125,1689.469970703125,2789160000,False,False,-0.0011535858605248943,False
2013-08-13,1690.6500244140625,1696.81005859375,1682.6199951171875,1694.1600341796875,1694.1600341796875,3035560000,False,False,0.002772210007268357,False
2013-08-14,1693.8800048828125,1695.52001953125,1684.8299560546875,1685.3900146484375,1685.3900146484375,2871430000,False,False,-0.005190063227858108,False
2013-08-15,1679.6099853515625,1679.6099853515625,1658.5899658203125,1661.3199462890625,1661.3199462890625,3426690000,False,False,-0.014384564947961866,False
2013-08-16,1661.219970703125,1663.5999755859375,1652.6099853515625,1655.8299560546875,1655.8299560546875,3211450000,False,False,-0.003310067623478068,False
2013-08-19,1655.25,1659.1800537109375,1645.8399658203125,1646.06005859375,1646.06005859375,2904530000,False,False,-0.005917777957153822,False
2013-08-20,1646.81005859375,1658.9200439453125,1646.0799560546875,1652.3499755859375,1652.3499755859375,2994090000,False,False,0.0038139130983711445,False
2013-08-21,1650.6600341796875,1656.989990234375,1639.4300537109375,1642.800048828125,1642.800048828125,2932180000,False,False,-0.005796369467346862,False
2013-08-22,1645.030029296875,1659.550048828125,1645.030029296875,1656.9599609375,1656.9599609375,2537460000,False,False,0.008582441743413965,False
2013-08-23,1659.9200439453125,1664.8499755859375,1654.81005859375,1663.5,1663.5,2582670000,False,False,0.00393924191021318,False
2013-08-26,1664.2900390625,1669.510009765625,1656.02001953125,1656.780029296875,1656.780029296875,2430670000,False,False,-0.004047839230058562,False
2013-08-27,1652.5400390625,1652.5400390625,1629.050048828125,1630.47998046875,1630.47998046875,3219190000,False,False,-0.01600153922918335,False
2013-08-28,1630.25,1641.1800537109375,1627.469970703125,1634.9599609375,1634.9599609375,2784010000,False,False,0.0027438773089689754,False
2013-08-29,1633.5,1646.4100341796875,1630.8800048828125,1638.1700439453125,1638.1700439453125,2527550000,False,False,0.0019614766490956537,False
2013-08-30,1638.8900146484375,1640.0799560546875,1628.050048828125,1632.969970703125,1632.969970703125,2734300000,False,False,-0.0031793671926351754,False
2013-09-03,1635.949951171875,1651.3499755859375,1633.4100341796875,1639.77001953125,1639.77001953125,3731610000,False,False,0.004155575226959593,False
2013-09-04,1640.719970703125,1655.719970703125,1637.4100341796875,1653.0799560546875,1653.0799560546875,3312150000,False,False,0.008084187928560308,False
2013-09-05,1653.280029296875,1659.1700439453125,1653.0699462890625,1655.0799560546875,1655.0799560546875,2957110000,False,False,0.0012091315394673384,False
2013-09-06,1657.43994140625,1664.8299560546875,1640.6199951171875,1655.1700439453125,1655.1700439453125,3123880000,False,False,5.442965978223178e-05,False
2013-09-09,1656.8499755859375,1672.4000244140625,1656.8499755859375,1671.7099609375,1671.7099609375,3102780000,False,False,0.009943282138970118,False
2013-09-10,1675.1099853515625,1684.0899658203125,1675.1099853515625,1683.989990234375,1683.989990234375,3691800000,False,False,0.007318940484802409,False
2013-09-11,1681.0400390625,1689.1300048828125,1678.699951171875,1689.1300048828125,1689.1300048828125,3135460000,False,False,0.0030476346138184848,False
2013-09-12,1689.2099609375,1689.969970703125,1681.9599609375,1683.4200439453125,1683.4200439453125,3106290000,False,False,-0.0033861418278017777,False
2013-09-13,1685.0400390625,1688.72998046875,1682.219970703125,1687.989990234375,1687.989990234375,2736500000,False,False,0.002711001653103429,False
2013-09-16,1691.699951171875,1704.949951171875,1691.699951171875,1697.5999755859375,1697.5999755859375,3079800000,False,False,0.005677008295820802,False
2013-09-17,1697.72998046875,1705.52001953125,1697.72998046875,1704.760009765625,1704.760009765625,2774240000,False,False,0.00420886959655227,False
2013-09-18,1705.739990234375,1729.43994140625,1700.3499755859375,1725.52001953125,1725.52001953125,3989760000,False,False,0.012104121558415792,False
2013-09-19,1727.3399658203125,1729.8599853515625,1720.199951171875,1722.3399658203125,1722.3399658203125,3740130000,False,False,-0.0018446541484815583,False
2013-09-20,1722.43994140625,1725.22998046875,1708.8900146484375,1709.9100341796875,1709.9100341796875,5074030000,False,False,-0.007243053962847499,False
2013-09-23,1711.43994140625,1711.43994140625,1697.0999755859375,1701.8399658203125,1701.8399658203125,3126950000,False,False,-0.004730758941951058,False
2013-09-24,1702.5999755859375,1707.6300048828125,1694.9000244140625,1697.4200439453125,1697.4200439453125,3268930000,False,False,-0.002600521497731875,False
2013-09-25,1698.02001953125,1701.7099609375,1691.8800048828125,1692.77001953125,1692.77001953125,3148730000,False,False,-0.0027432251543777135,False
2013-09-26,1694.050048828125,1703.8499755859375,1693.1099853515625,1698.6700439453125,1698.6700439453125,2813930000,False,False,0.0034793658479979504,False
2013-09-27,1695.52001953125,1695.52001953125,1687.1099853515625,1691.75,1691.75,2951700000,False,False,-0.004082121663443529,False
2013-09-30,1687.260009765625,1687.260009765625,1674.989990234375,1681.550048828125,1681.550048828125,3308630000,False,False,-0.006047479981190951,False
2013-10-01,1682.4100341796875,1696.550048828125,1682.0699462890625,1695.0,1695.0,3238690000,False,False,0.007966724683406784,False
2013-10-02,1691.9000244140625,1693.8699951171875,1680.3399658203125,1693.8699951171875,1693.8699951171875,3148600000,False,False,-0.0006668918703408628,False
2013-10-03,1692.3499755859375,1692.3499755859375,1670.3599853515625,1678.6600341796875,1678.6600341796875,3279650000,False,False,-0.009019972500552986,False
2013-10-04,1678.7900390625,1691.93994140625,1677.3299560546875,1690.5,1690.5,2880270000,False,False,0.007028466704283861,False
2013-10-07,1687.1500244140625,1687.1500244140625,1674.699951171875,1676.1199951171875,1676.1199951171875,2678490000,False,False,-0.008542747536819599,False
2013-10-08,1676.219970703125,1676.7900390625,1655.030029296875,1655.449951171875,1655.449951171875,3569230000,False,False,-0.012408749931083476,False
2013-10-09,1656.989990234375,1662.469970703125,1646.469970703125,1656.4000244140625,1656.4000244140625,3577840000,False,False,0.0005737417306057981,False
2013-10-10,1660.8800048828125,1692.56005859375,1660.8800048828125,1692.56005859375,1692.56005859375,3362300000,False,False,0.021595622882836497,False
2013-10-11,1691.0899658203125,1703.43994140625,1688.52001953125,1703.199951171875,1703.199951171875,2944670000,False,False,0.006266595617327234,False
2013-10-14,1699.8599853515625,1711.030029296875,1692.1300048828125,1710.1400146484375,1710.1400146484375,2580580000,False,False,0.004066441145288558,False
